id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Computer-integrated Manufacturing: Automation in Manufacturing,Panneerselvam/ Senthilkumar/ Sivasankaran,CSE,2021,01,9789353503208,Cengage,9,,499,https://www.cengage.co.in/category/higher-education/engineering-computer-science/mechanical-engineering/manufacturing/computer-integrated-manufacturing-automation-in-manufacturing-an,
,ERP Systems  | k,Srivastava,CSE,2021,,9789389698084,Wiley,9,,425,https://www.wileyindia.com/erp-systems.html,
,Design and Analysis of Algorithms: A Simple Approach,Reddy,CSE,2021,01,9789353504083,Cengage,9,,375,https://www.cengage.co.in/category/higher-education/engineering-computer-science/computer-science/programming-languages/design-and-analysis-of-algorithms-a-simple-approach-wo,
,Computer Concepts and C Programming Techniques,Reddy,CSE,2021,01,9789353504090,Cengage,9,,525,https://www.cengage.co.in/category/higher-education/engineering-computer-science/computer-science/programming-languages/computer-concepts-and-c-programming-techniques-c7,
,CONCEPTS OF DATABASE MANAGEMENT,FRIEDRICHSEN/RUFFOLO/MONK/STARKS/PRATT/LAST,CSE,2021,10,9780357422083,Cengage,9,149.95,,https://faculty.cengage.com/titles/9780357422083,
,Basic Communication and Information Engineering    | k,Nair,CSE,2021,,9789389872408,Wiley,9,,395,https://www.wileyindia.com/basic-communication-and-information-engineering.html,
,Green Computing Approach Towards Sustainable Development  | k,Alam,CSE,2021,,9789389698039,Wiley,9,,495,https://www.wileyindia.com/green-computing-approach-towards-sustainable-development.html,
,Computer Aided Analysis and Design  | k,Regalla,CSE,2021,,9789389872859,Wiley,9,,345,https://www.wileyindia.com/computer-aided-analysis-and-design.html,
,Software Engineering  | k,Hussain,CSE,2021,,9789389872460,Wiley,9,,325,https://www.wileyindia.com/software-engineering.html,
,"Statistical Analysis with Excel For Dummies, 4ed ",Schmuller,CSE,2021,,9788126543106,Wiley,9,,699,https://www.wileyindia.com/statistical-analysis-with-excel-for-dummies-4ed.html,
,HANDS-ON MICROSOFT WINDOWS SERVER 2019,ECKERT,CSE,2021,03,9780357436158,Cengage,9,149.95,,https://faculty.cengage.com/titles/9780357436158,
,Blockchain for Enterprise Application Developers  | IM | e | k,Choudhari,CSE,2021,,9788126599967,Wiley,9,,579,https://www.wileyindia.com/blockchain-for-enterprise-application-developers.html,
,GUIDE TO OPERATING SYSTEMS,TOMSHO,CSE,2021,06,9780357433836,Cengage,9,149.95,,https://faculty.cengage.com/titles/9780357433836,
,Embedded Systems,Raj Kamal,CSE,2021,4,9789353168025,MHE,9,N/A,750,https://www.mheducation.co.in/embedded-systems-9789353168025-india,
,Data Analytics using Python  | IM | BS | e | k,Motwani,CSE,2021,,9788126502950,Wiley,9,,739,https://www.wileyindia.com/data-analytics-using-python.html,
,Data Analytics using Python  | IM | BS | e | k,Motwani,CSE,2021,,9788126502950,Wiley,9,,739,https://www.wileyindia.com/data-analytics-using-python.html,
,Management Information System,Jawadekar & Dub,CSE,2021,6,9789389949346,MHE,9,N/A,745,https://www.mheducation.co.in/management-information-system-9789389949346-india,
,Cryptocurrency Investing for Dummies ,Danial,CSE,2021,,9789388991155,Wiley,9,,799,https://www.wileyindia.com/cryptocurrency-investing-for-dummies.html,
,Augmented Reality,Shetty,CSE,2021,1,9789389949162,MHE,9,N/A,995,https://www.mheducation.co.in/augmented-reality-9789389949162-india,
,Object-Oriented And Classical Software Engineering,Schach,CSE,2021,8,9789390185979,MHE,9,N/A,675,https://www.mheducation.co.in/object-oriented-and-classical-software-engineering-9789390185979-india,
,Programming And Problem Solving With Python,Kamthane,CSE,2021,2,9789390113026,MHE,9,N/A,575,https://www.mheducation.co.in/programming-and-problem-solving-with-python-9789390113026-india,
,Advances in Computer Vision and Information Technolgy | k,Kale,CSE,2021,,9789390078202,Wiley,9,,4995,https://www.wileyindia.com/advances-in-computer-vision-and-information-technolgy.html,
,Advances in Computer Vision and Information Technolgy | k,Kale,CSE,2021,,9789390078202,Wiley,9,,4995,https://www.wileyindia.com/advances-in-computer-vision-and-information-technolgy.html,
,PRINCIPLES OF INFORMATION SYSTEMS,STAIR/REYNOLDS,CSE,2021,14,9780357112410,Cengage,9,199.95,,https://faculty.cengage.com/titles/9780357112410,
,A GUIDE TO SQL,SHELLMAN/AFYOUNI/PRATT/LAST,CSE,2021,10,9780357361689,Cengage,9,99.95,,https://faculty.cengage.com/titles/9780357361689,
,Information Technology For Management,Behl,CSE,2021,3,9789389949360,MHE,9,N/A,725,https://www.mheducation.co.in/information-technology-for-management-9789389949360-india,
,"Internet of Things, 2ed  | k | IM | BS",Vasudevan,CSE,2021,,9789388991018,Wiley,9,,609,https://www.wileyindia.com/internet-of-things-2ed.html,
,"Internet of Things, 2ed  | k | IM | BS",Vasudevan,CSE,2021,,9789388991018,Wiley,9,,609,https://www.wileyindia.com/internet-of-things-2ed.html,
,.Net Technology | k,Grover,CSE,2021,,9789389698695,Wiley,9,,475,https://www.wileyindia.com/dot-net-technology.html,
,Fundamentals of Soft Computing and Intelligent System | k,Gulwani,CSE,2021,,9789389976472,Wiley,9,,345,https://www.wileyindia.com/fundamentals-of-soft-computing-and-intelligent-system.html,
,Blockchain Technology | IM | k,Saurabh,CSE,2021,,9788126557660,Wiley,9,,629,https://www.wileyindia.com/blockchain-technology.html,
,IT Infrastructure & Management | k,Keshari,CSE,2021,,9788194668657,Wiley,9,,355,https://www.wileyindia.com/it-infrastructure-management.html,
,"Fundamentals of Computer Aided Manufacturing, 2ed | k",Sawhney,CSE,2021,,9789389583717,Wiley,9,,425,https://www.wileyindia.com/fundamentals-of-computer-aided-manufacturing-2ed.html,
,Object Oriented Programming With C++,Balagurusamy,CSE,2021,8,9789389949186,MHE,9,N/A,599,https://www.mheducation.co.in/object-oriented-programming-with-c-9789389949186-india,
,Introduction to Parallel Computing  | IM | k,Chiplunkar,CSE,2021,,9788126556816,Wiley,9,,499,https://www.wileyindia.com/introduction-to-parallel-computing.html,
,Wiley's GATE Computer Science and Information Technology Chapter-wise Solved Papers (2000-2020)  | k,Verma,CSE,2021,,9788126575428,Wiley,9,,429,https://www.wileyindia.com/wiley-s-gate-computer-science-and-information-technology-chapter-wise-solved-papers-2000-2020.html,
,Guide to Computer Forensics and Investigations,Nelson/ Phillips/ Steuart,CSE,2021,06,9789353506261,Cengage,9,,699,https://www.cengage.co.in/category/higher-education/engineering-computer-science/computer-science/computer-security/guide-to-computer-forensics-and-investigations-6e-gn,
,Cyber Security and Cyber Laws  | IM | k,Jain,CSE,2021,,9789390395750,Wiley,9,,529,https://www.wileyindia.com/cyber-security-and-cyber-laws.html,
,"Microsoft Excel Formulas & Functions For Dummies, 5ed ",Bluttman,CSE,2021,,9789390466733,Wiley,9,,799,https://www.wileyindia.com/microsoft-excel-formulas-functions-for-dummies-5ed.html,
,Tableau For Dummies ,Monsey,CSE,2021,,9789390466078,Wiley,9,,799,https://www.wileyindia.com/tableau-for-dummies.html,
,Programming in C++  | k,Yadav,CSE,2021,,9789389583212,Wiley,9,,725,https://www.wileyindia.com/programming-in-c.html,
,"Cloud Computing for Dummies, 2ed ",Hurwitz,CSE,2021,,9788126570553,Wiley,9,,799,https://www.wileyindia.com/cloud-computing-for-dummies-2ed.html,
,Computer Networks and Network Design  | k,Toradmalle,CSE,2021,,9789390395095,Wiley,9,,399,https://www.wileyindia.com/computer-networks-and-network-design.html,
,Programming For Problem Solving,Das,CSE,2021,1,9789390385782,MHE,9,N/A,599,https://www.mheducation.co.in/programming-for-problem-solving-9789390385782-india,
,COMPTIA SECURITY+ GUIDE TO NETWORK SECURITY FUNDAMENTALS:,CIAMPA,CSE,2021,07,9780357424377,Cengage,9,199.95,,https://faculty.cengage.com/titles/9780357424377,
,READINGS FROM PROGRAMMING WITHC++,MCMULLEN/MATTHEWS/PARSONS,CSE,2021,01,9780357637753,Cengage,9,199.95,,https://faculty.cengage.com/titles/9780357421901,
,PRINCIPLES OF INCIDENT RESPONSE & DISASTER RECOVERY,WHITMAN/MATTORD,CSE,2021,03,9780357508329,Cengage,9,199.95,,https://faculty.cengage.com/titles/9780357508329,
,Artificial Intelligence: Concepts and Applications | New | IM | k,Goel,CSE,2021,,9788126519934,Wiley,9,,749,https://www.wileyindia.com/artificial-intelligence-concepts-and-applications.html,
,Essentials of R for Data Analytics | New | IM | k,Ratnoo,CSE,2021,,9789390421923,Wiley,9,,449,https://www.wileyindia.com/essentials-of-r-for-data-analytics.html,
,Cyber Threats in Healthcare : Understanding Risks and Mitigation | New | k,Godbole,CSE,2021,,9788126560127,Wiley,9,,799,https://www.wileyindia.com/cyber-threats-in-healthcare-understanding-risks-and-mitigation.html,
,Database System Concepts,Silberschatz,CSE,2021,7,9789390727506,MHE,9,N/A,1025,https://www.mheducation.co.in/database-system-concepts-9789390727506-india,
,Blockchain and Cryptocurrency  | New,Yadav,CSE,2021,,9789390455102,Wiley,9,,295,https://www.wileyindia.com/blockchain-and-cryptocurrency.html,
,"Innovation with IT 4.0, 2ed  | New",Dubey,CSE,2021,,9789390455300,Wiley,9,,345,https://www.wileyindia.com/innovation-with-it-4-0-2ed.html,
,JavaScript  | New,Devi,CSE,2021,,9789390455508,Wiley,9,,495,https://www.wileyindia.com/javascript.html,
,Information Retrieval | New,Soni,CSE,2021,,9789354246791,Wiley,9,,429,https://www.wileyindia.com/information-retrieval-models-and-concepts.html,
,"Internet of Things, An Indian Adaptation | New",Wiley Editorial,CSE,2021,,9789354247842,Wiley,9,,499,https://www.wileyindia.com/internet-of-things-an-indian-adaptation-concepts-and-applications.html,
,"Internet of Things, An Indian Adaptation | New",Wiley Editorial,CSE,2021,,9789354247842,Wiley,9,,499,https://www.wileyindia.com/internet-of-things-an-indian-adaptation-concepts-and-applications.html,
,Python for Data Science | New,Hameed,CSE,2021,,9789354243479,Wiley,9,,429,https://www.wileyindia.com/python-for-data-science.html,
,Python for Data Science | New,Hameed,CSE,2021,,9789354243479,Wiley,9,,429,https://www.wileyindia.com/python-for-data-science.html,
,Discrete Mathematics and Its Applications (SIE),KENNETH H. ROSEN l DR. KAMALA KRITHIVASAN,CSE,2021,8,9789390727353,MHE,9,N/A,895,https://www.mheducation.co.in/discrete-mathematics-and-its-applications-9789390727353-india,
,"Design and Analysis of Algorithms, An Indian Adaptation | New",Goodrich,CSE,2021,,9789354248481,Wiley,9,,779,https://www.wileyindia.com/design-and-analysis-of-algorithms-an-indian-adaptation.html,
,Data Science and Machine Learning in R,Thareja,CSE,2021,1,9789354600333,MHE,9,N/A,595,https://www.mheducation.co.in/data-science-and-machine-learning-in-r-9789354600333-india,
,Advanced Computer Architecture,Smruti R. Sarangi,CSE,2021,1,9789390727490,MHE,9,N/A,850,https://www.mheducation.co.in/advanced-computer-organization-architecture-9789390727490-india,
,Computer Based Numerical and Statistical Techniques                                          ,Kumar Santosh,CSE,2021,4e,9789352833986,S.Chand,9,,350,https://shop.schandpublishing.com/computer-based-numerical-and-statistical-techniques-4e.html,
,Python with Machine Learning                                                                               ,Dr. A Krishna Mohan &  Dr. T Murali Mohan Karunakar,CSE,2021,1e,9789352835102,S.Chand,9,,450,https://shop.schandpublishing.com/python-with-machine-learning.html,
,COMPUTER ORIENTED STATISTICAL METHODS (FOR CSE/IT)  (SEMESTER III) JNTU,"Dr. T.K.V Iyengar, B. Krishna Gandhi, S. Ranganatham & Dr. M.VS.S.N. Prasad",CSE,2021,,9789352839377,S.Chand,9,,275,,
,"Basic Electrical Engineering, 1e",Bhattacharya,ECE,2021,1,9789353436612,Pearson,9,,399,https://pearsoned.co.in/prc/advanced-search,
,"Engineering Electromagnetics And Waves, 2e",Inan,ECE,2021,2,9789353434861,Pearson,9,,799,https://pearsoned.co.in/prc/advanced-search,
,"Nonlinear Control, 1e",Khalil,ECE,2021,1,9789352866465,Pearson,9,,359,https://pearsoned.co.in/prc/advanced-search,
,Electric Motor Drives,Rajini,ECE,2021,1,9789389342666,Pearson,9,,649,https://pearsoned.co.in/prc/advanced-search,
,"Network Analysis, Revised 3e",Valkenburg,ECE,2021,3,9789353433123,Pearson,9,,579,https://pearsoned.co.in/prc/advanced-search,
,Analog Electronics (AICTE RECOMMENDED TITLE),"A.K. Maini, Varsha Agrawal",ECE,2021,Latest,9789386173584,Khanna,9,,499,Weblink,
,Control System (AICTE RECOMMENDED TITLE),A. Ambikapathy,ECE,2021,Latest,9789380016948,Khanna,9,,450,Weblink,
,Signals and Systems (AICTE RECOMMENDED TITLE),Rishabh Anand,ECE,2021,Latest,9789386173539,Khanna,9,,699,Weblink,
,Utilisation of Electric Power and Electric Traction (AICTE RECOMMENDED TITLE),G.C. Garg,ECE,2021,Latest,9789386173355,Khanna,9,,595,Weblink,
,MODERN DIGITAL AND ANALOG COMMUNICATION SYSTEMS 4E,LATHI,ECE,2021,4,9780199476282,OUP,9,,925,https://india.oup.com/product/modern-digital-and-analog-communication-systems-9780199476282?searchbox_input=9780199476282,
,INT TO EMBEDDED SYSTEMS,LEE,ECE,2021,2,,PHI,9,,695,https://www.phindia.com/Books/BookDetail/9789388028400/introduction-to-embedded-systems--cyber-physical-systems-approach,
,Principle of Electrical Engineering and Electronics                                                  ,Mehta V.K. & Mehta Rohit,ECE,2021,,9789352837199,S.Chand,9,,395,https://shop.schandpublishing.com/principles-of-electrical-engineering-and-electronics.html,
,Basic Electronics: Devices and Circuits 3/e                                                              ,Anand M.L.,ECE,2021,3e,9789385676321,S.Chand,9,,450,https://shop.schandpublishing.com/basic-electronics-devices-and-circuits-3e.html,
,Fundamentals of Digital Design                                                                             ,"Sivakumar, Senthil M.",ECE,2021,,9789383746750,S.Chand,9,,650,https://shop.schandpublishing.com/fundamentals-of-digital-design.html,
,Engineering Graphics and Design                                                                          ,Dr. T Jeyapoovan,ECE,2021,1e,9789352718856,S.Chand,9,,195,https://shop.schandpublishing.com/engineering-graphics-and-design-for-polytechnic-students.html,
,Basic Electrical  Engineering                                                                                   ,"Dr. Ramana Pilla, Dr. M Surya Kalavathi & Dr. G T Chandra Sekhar",ECE,2021,1e,9789352835072,S.Chand,9,,299,https://shop.schandpublishing.com/basic-electrical-engineering-jntu-hyderabad.html,
,BASIC ELECTRICAL ENGINEERING,RAMANA PILLA,ECE,2021,1e,9789352834846,S.Chand,9,,399,https://shop.schandpublishing.com/basic-electrical-engineering.html,
,VLSI Design Methodology Development,Dillinger,ECE,2021,1,9789353948979,Pearson,9,,769,https://pearsoned.co.in/prc/advanced-search,
,"Introduction to MATLAB, 3e",Etter,ECE,2021,3,9789353940669,Pearson,9,,399,https://pearsoned.co.in/prc/advanced-search,
,Modern Power System Analysis with MATLAB® Applications,Jegatheesan,ECE,2021,1,9789353944377,Pearson,9,,599,https://pearsoned.co.in/prc/advanced-search,
,"Electric Circuits,11e",Nilsson,ECE,2021,11,9789353946623,Pearson,9,,879,https://pearsoned.co.in/prc/advanced-search,
,Handbook of Electronics Engineering,GKP,ECE,2021,2021,9789386601896,GK Publications,9,,295,https://gkpublications.com/product/books/handbook-of-electronics-engineering,
,UPSC ESE 2021 : Electronics & Telecommunication Engineering - Chapter Wise & Year Wise Solved Papers 2000-2020,GKP,ECE,2021,2021,9789390187959,GK Publications,9,,599,https://gkpublications.com/product/books/upsc-ese-2020-electronics-telecommunication-engineering-chapter-wise-year-wise-solved-papers-2000-2019,
,UPSC ESE 2021 : Electronics & Telecommunication Engineering - Guide,Deepak Gupta,ECE,2021,2021,9789390187911,GK Publications,9,,1099,https://gkpublications.com/product/books/upsc-ese-2020-electronics-telecommunication-engineering-guide,
,Audio Video Systems (AICTE RECOMMENDED TITLE),"S.P. Bali, Rajeev Bali",ECE,2021,Latest,9788187522058,Khanna,9,,399,Weblink,
,Automotive Electrical and Electronics (AICTE RECOMMENDED TITLE),A.K. Babu,ECE,2021,Latest,9789382609698,Khanna,9,,325,Weblink,
,Electrical Power Generation (AICTE RECOMMENDED TITLE),Tanmoy Deb,ECE,2021,Latest,9789386173379,Khanna,9,,495,Weblink,
,Handbook of Fire Protection Engineering (AICTE RECOMMENDED TITLE),K. Ehteshami,ECE,2021,Latest,9789386173775,Khanna,9,,399,Weblink,
,Principle of Electronics                                                                                              ,Mehta V.K. & Mehta Rohit,ECE,2021,12e,9789352838363,S.Chand,9,,625,https://shop.schandpublishing.com/principles-of-electronics-lpspe-12-e.html,
,"Electronic Devices: Conventional Current Version, 10e",Floyd,ECE,2021,10,9789354493935,Pearson,9,,899,https://pearsoned.co.in/prc/advanced-search,
,"Op-Amps and Linear Integrated Circuits, Revised 4e",Gayakwad,ECE,2021,4,9789353949037,Pearson,9,,599,https://pearsoned.co.in/prc/advanced-search,
,Circuit Theory Analysis and Synthesis,Salivahanan,ECE,2021,1,9789353948184,Pearson,9,,799,https://pearsoned.co.in/prc/advanced-search,
,GATE 2022 - Electronics and Communication Engineering - Guide,GKP,ECE,2021,2022,9789390820634 ,GK Publications,9,,1095,https://gkpublications.com/product/books/gate-2021-guide-electronics-and-communication-engineering,
,GATE 2022 Electronics & Communication Engineering - 35 Years Topic-wise Previous Solved Papers,GKP,ECE,2021,2022,9789390820986,GK Publications,9,,749,https://gkpublications.com/product/books/gate-2021-topic-wise-previous-solved-papers-34-years-solved-papers-electronics-and-communication-engineering,
,Advance Microprocessor (AICTE RECOMMENDED TITLE),A.K. Gautam,ECE,2021,Latest,9789381068922,Khanna,9,,599,Weblink,
,Basic Electronics (AICTE RECOMMENDED TITLE),S. Biswas,ECE,2021,Latest,9788187522164,Khanna,9,,699,Weblink,
,Basic Electrical Engineering (AICTE RECOMMENDED TITLE),Ritu Sahdev,ECE,2021,Latest,9789386173492,Khanna,9,,325,Weblink,
,Digital Electronics (AICTE RECOMMENDED TITLE),Rishabh Anand,ECE,2021,Latest,9789382609445,Khanna,9,,499,Weblink,
,Electrical Machinery,P.S. Bimbhra,ECE,2021,Latest,9789389139105,Khanna,9,,775,Weblink,
,Electric Machines (AICTE RECOMMENDED TITLE),P.S. Bimbhra,ECE,2021,Latest,9789386173294,Khanna,9,,399,Weblink,
,Electrical Machines - I (AICTE RECOMMENDED TITLE),"G.C. Garg, P.S. Bimbhra",ECE,2021,Latest,9789386173447,Khanna,9,,399,Weblink,
,Electrical Machines - II (AICTE RECOMMENDED TITLE),P.S. Bimbhra,ECE,2021,Latest,9789386173607,Khanna,9,,250,Weblink,
,Electrical Machines and Automatic Control System,A. Ambikapathy,ECE,2021,Latest,9789382609797,Khanna,9,,350,Weblink,
,Electronics Measurement & Instrumentation (AICTE RECOMMENDED TITLE),J.G. Joshi,ECE,2021,Latest,9789386173621,Khanna,9,,599,Weblink,
,Electromagnatic Fields and Waves (AICTE RECOMMENDED TITLE),R.L. Yadava,ECE,2021,Latest,9789386173546,Khanna,9,,425,Weblink,
,Generalized Theory of Electrical Machines,P.S. Bimbhra,ECE,2021,Latest,9789391505080,Khanna,9,,499,Weblink,
,Introduction to Microprocessors 8085 and 8086,"Rachhpal Singh, Ikvinderpal Singh",ECE,2021,Latest,9789380016573,Khanna,9,,550,Weblink,
,Linear Integrated Circuits,Rishabh Anand,ECE,2021,Latest,9789381068939,Khanna,9,,450,Weblink,
,Networks and Systems (AICTE RECOMMENDED TITLE),Ashfaq Husain,ECE,2021,Latest,9788187522089,Khanna,9,,499,Weblink,
,Non-Conventional Energy Resources,"Ashish Chandra, Taru Chandra",ECE,2021,Latest,9789381068830,Khanna,9,,450,Weblink,
,Power System Analysis (AICTE RECOMMENDED TITLE),A. Ambikapathy,ECE,2021,Latest,9789380016818,Khanna,9,,325,Weblink,
,Power Electronics,P.S. Bimbhra,ECE,2021,Latest,9788195123124,Khanna,9,,665,Weblink,
,Switchgear and Protection (AICTE RECOMMENDED TITLE),Haroon Ashfaq,ECE,2021,Latest,9789380016078,Khanna,9,,399,Weblink,
,All-in-One Electronics Simplified (AICTE RECOMMENDED TITLE),"A.K. Maini, Nakul Maini",ECE,2021,Latest,9789386173393,Khanna,9,,725,Weblink,
,Engineering Graphics for the First Year Student (GTU),Prof. P. J. Shah,ECE,2021,,9789352839193,S.Chand,9,,399,,
,"The 8051 and MSP430 Microcontrollers: Architecture, Programming and Applications  | IM | e | k",Rao,ECE,2021,,9788126577545,Wiley,9,,539,https://www.wileyindia.com/the-8051-and-msp430-microcontrollers-architecture-programming-and-applications.html,
,Fundamentals Of Electric Circuits,Alexander,ECE,2021,6,9789353165505,MHE,9,N/A,810,https://www.mheducation.co.in/fundamentals-of-electric-circuits-9789353165505-india,
,Modeling and Analysis of Electrical Machines  | e | k,Ramanujam ,ECE,2021,,9789388425872,Wiley,9,,495,https://www.wileyindia.com/modeling-and-analysis-of-electrical-machines.html,
,Electronic Instrumentation And Measurements,Kalsi,ECE,2021,4,9789353162511,MHE,9,N/A,615,https://www.mheducation.co.in/electronic-instrumentation-and-measurements-9789353162511-india,
,Basic Electrical Engineering,Kothari & Nagra,ECE,2021,4,9789353165727,MHE,9,N/A,599,https://www.mheducation.co.in/basic-electrical-engineering-9789353165727-india,
,"Nanotechnology: The Science of Small , 2ed  | e | k",Shah,ECE,2021,,9788126579976,Wiley,9,,559,https://www.wileyindia.com/nanotechnology-2ed-the-science-of-small.html,
,Power System Engineering,Kothari & Nagra,ECE,2021,3,9789353165116,MHE,9,N/A,685,Link will be update soon,
,Engineering Economy and Management  | e | k,Kumar,ECE,2021,,9788126579921,Wiley,9,,679,https://www.wileyindia.com/engineering-economy-and-management.html,
,Fundamentals of High-Voltage Engineering  | IM | e | k,Arora,ECE,2021,,9788126579747,Wiley,9,,529,https://www.wileyindia.com/fundamentals-of-high-voltage-engineering.html,
,Network Analysis And Synthesis,Singh,ECE,2021,2,9789353166724,MHE,9,N/A,695,https://www.mheducation.co.in/network-analysis-and-synthesis-9789353166724-india,
,Microcontrollers and Embedded System Design  | IM | e | k,Bahadure,ECE,2021,,9789388934220,Wiley,9,,995,https://www.wileyindia.com/microcontrollers-and-embedded-system-design.html,
,Principles of Instrumental Analysis,Skoog/ Holler/ Crouch,ECE,2021,07,9789353506193,Cengage,9,,950,https://www.cengage.co.in/category/higher-education/science-mathematics/chemistry/instrumentation/principles-of-instrumental-analysis-7e-z6,
,Power System Analysis and Design with MindTap,Glover/ Overbye/ Sarma,ECE,2021,06,9789353502089,Cengage,9,,799,https://www.cengage.co.in/category/higher-education/engineering-computer-science/electrical-electronics-communication-instrumentation-engineering/power-systems/power-system-analysis-and-design-with-mindtap-ia,
,Programmable Logic Controllers,Petruzella,ECE,2021,5,9789353167271,MHE,9,N/A,890,https://www.mheducation.co.in/programmable-logic-controllers-9789353167271-india,
,"Digital Signal Processing, 4E",Salivahanan,ECE,2021,4,9789353167424,MHE,9,N/A,725,https://www.mheducation.co.in/digital-signal-processing-4e-9789353167424-india,
,Basic Electrical Engineering,Kulshreshtha,ECE,2021,2,9789353167219,MHE,9,N/A,625,https://www.mheducation.co.in/basic-electrical-engineering-9789353167219-india,
,Image Processing and Analysis,Birchfield,ECE,2021,01,9789353502317,Cengage,9,,599,https://www.cengage.co.in/category/higher-education/engineering-computer-science/computer-science/course/image-processing-and-analysis-hm,
,Computer Techniques and Models in Power System  | e | k,Rao,ECE,2021,,9789389307184,Wiley,9,,665,https://www.wileyindia.com/computer-techniques-and-models-in-power-system-2ed.html,
,Analog and Digital Electronics,Roth/ Kinney/ Raghunandan,ECE,2021,01,9789353502355,Cengage,9,,499,https://www.cengage.co.in/category/higher-education/engineering-computer-science/electrical-electronics-communication-instrumentation-engineering/instrumentation/analog-and-digital-electronics-ag,
,Power Plant Engineering: Theory and Practice  | e | k,Mandal,ECE,2021,,9788126579754,Wiley,9,,679,https://www.wileyindia.com/power-plant-engineering-as-per-aicte-theory-and-practice.html,
,"Advanced Digital Signal Processing: As per AICTE, w/cd ",Apte,ECE,2021,,9788126508839,Wiley,9,,699,https://www.wileyindia.com/advanced-digital-signal-processing-as-per-aicte.html,
,Digital Signal Processing  | e | k,Rajeswari,ECE,2021,,9789389307412,Wiley,9,,425,https://www.wileyindia.com/digital-signal-processing-1.html,
,Electrical Systems Design Data Handbook  | BS | e | k,Giridharan,ECE,2021,,9789389307375,Wiley,9,,195,https://www.wileyindia.com/electrical-systems-design-data-handbook.html,
,Engineering Geology: As per AICTE ,Parthasarathy,ECE,2021,,9788126509461,Wiley,9,,769,https://www.wileyindia.com/engineering-geology-as-per-aicte.html,
,FiberOptic Communication: Systems and Components: As per AICTE  ,Mishra,ECE,2021,,9788126510740,Wiley,9,,649,https://www.wileyindia.com/fiber-optic-communication-as-per-aicte-systems-and-components.html,
,Instrumentation and Process Control   | e | k,Prasad,ECE,2021,,9789389307191,Wiley,9,,445,https://www.wileyindia.com/instrumentation-and-process-control.html,
,Signals and Systems: As per AICTE   ,Krishnaveni,ECE,2021,,9788126509829,Wiley,9,,739,https://www.wileyindia.com/signals-and-systems-as-per-aicte.html,
,VLSI Design  | e | k,Kishore,ECE,2021,,9789389307467,Wiley,9,,445,https://www.wileyindia.com/vlsi-design.html,
,Digital and Analog Communication Systems Books: As per AICTE  ,Shanmugam,ECE,2021,,9788126512331,Wiley,9,,739,https://www.wileyindia.com/digital-and-analog-communication-systems-as-per-aicte.html,
,Digital Electronics: Principles and Integrated Circuits: As per AICTE  | BS,Maini,ECE,2021,,9788126508631,Wiley,9,,679,https://www.wileyindia.com/digital-electronics-as-per-aicte-principles-and-integrated-circuits.html,
,Linear Integrated Circuits and Applications  | e | k,Punagin,ECE,2021,,9789389307382,Wiley,9,,455,https://www.wileyindia.com/linear-integrated-circuits-and-applications.html,
,Mirco and Smart Systems: As per AICTE  ,Ananthasuresh,ECE,2021,,9788126520701,Wiley,9,,799,https://www.wileyindia.com/micro-and-smart-systems-as-per-aicte.html,
,Probability and Statistics for Engineers: As per AICTE  | IM,Ravichandran,ECE,2021,,9788126512348,Wiley,9,,729,https://www.wileyindia.com/probability-and-statistics-for-engineers-as-per-aicte.html,
,Satellite Communications: As per AICTE ,Maini,ECE,2021,,9788126520732,Wiley,9,,749,https://www.wileyindia.com/satellite-communications-as-per-aicte.html,
,Understanding Matlab: A Textbook for Beginners  | e | k,Alam,ECE,2021,,9789389307399,Wiley,9,,645,https://www.wileyindia.com/understanding-matlab-a-textbook-for-beginners.html,
,"Semiconductor Materials, Devices and Fabrication: As per AICTE, w/cd ",Swaminathan,ECE,2021,,9788126508624,Wiley,9,,519,https://www.wileyindia.com/semiconductor-materials-devices-and-fabrication-as-per-aicte.html,
,"Environmental Biotechnology: Basic Concepts and Applications, 2ed  | e | k",Thakur,ECE,2021,,9789389307559,Wiley,9,,525,https://www.wileyindia.com/environmental-biotechnology-2ed-basic-concepts-and-applications.html,
,"Digital Signal Processing, 2ed: As per AICTE , w/cd ",Apte,ECE,2021,,9788126510733,Wiley,9,,719,https://www.wileyindia.com/digital-signal-processing-2ed-as-per-aicte.html,
,Speech and Audio Processing: As per AICTE ,Apte,ECE,2021,,9788126540389,Wiley,9,,729,https://www.wileyindia.com/speech-and-audio-processing-as-per-aicte.html,
,Elements of Electrical Engineering  | e | k,Rao,ECE,2021,,9789389307146,Wiley,9,,345,https://www.wileyindia.com/elements-of-electrical-engineering.html,
,Environmental Impact Assessment ,Raman,ECE,2021,,9789389307702,Wiley,9,,395,https://www.wileyindia.com/environmental-impact-assessment.html,
,"Electronic Devices and Circuits, 2ed  | IM | e | k",Maini,ECE,2021,,9788126578085,Wiley,9,,829,https://www.wileyindia.com/electronic-devices-and-circuits-2ed.html,
,Power Plant Engineering  | e | k,Vairagkar,ECE,2021,,9789389307788,Wiley,9,,1045,https://www.wileyindia.com/power-plant-engineering.html,
,"Electrical Systems Design, 2ed | BS",Giridharan,ECE,2021,,9789389447873,Wiley,9,,515,https://www.wileyindia.com/electrical-systems-design-2ed.html,
