id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,"Green Innovation, Sustainable Development, and Circular Economy",,MME,2020,1st,9780367441746,CRC Press,5,140,14270.2,www.routledge.com/9780367441746,
,Soft Computing Applications and Techniques in Healthcare,,MME,2020,1st,9780367423872,CRC Press,5,140,14270.2,www.routledge.com/9780367423872,
,Recent Advancements in Graph Theory,,MME,2020,1st,9780367458867,CRC Press,5,140,14270.2,www.routledge.com/9780367458867,
,"Psychology and Human Performance in Space Programs, Two-Volume Set",,MME,2020,1st,9781138339859,CRC Press,5,230,23443.9,www.routledge.com/9781138339859,
,Artificial Intelligence Trends for Data Analytics Using Machine Learning and Deep Learning Approaches,,MME,2020,1st,9780367417277,CRC Press,5,130,13250.9,www.routledge.com/9780367417277,
,Sloshing in Upright Circular Containers,RAYNOVSKYY,MME,2020,1st,9780367362898,CRC Press,5,140,14270.2,www.routledge.com/9780367362898,
,High-Temperature Superconducting Devices for Energy Applications,,MME,2020,1st,9780367492502,CRC Press,5,115,11721.95,www.routledge.com/9780367492502,
,Performance Management,,MME,2020,1st,9780367466671,CRC Press,5,140,14270.2,www.routledge.com/9780367466671,
,Total Quality Management (TQM),LUTHRA,MME,2020,1st,9780367512835,CRC Press,5,105,10702.65,www.routledge.com/9780367512835,
,Green Automation for Sustainable Environment,,MME,2020,1st,9780367422387,CRC Press,5,89.99,9172.6807,www.routledge.com/9780367422387,
,Manufacturing Competency and Strategic Success in the Automobile Industry,SINGH,MME,2020,1st,9780367656683,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367656683,
,Sustainable Material Forming and Joining,,MME,2020,1st,9780367656614,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367656614,
,Contemporary Research,,MME,2020,1st,9781138625693,CRC Press,5,140,14270.2,www.routledge.com/9781138625693,
,Fields of Practice and Applied Solutions within Distributed Team Cognition,,MME,2020,1st,9781138626003,CRC Press,5,140,14270.2,www.routledge.com/9781138626003,
,Foundations and Theoretical Perspectives of Distributed Team Cognition,,MME,2020,1st,9781138625549,CRC Press,5,140,14270.2,www.routledge.com/9781138625549,
,Handbook of Distributed Team Cognition,,MME,2020,1st,9781138625525,CRC Press,5,400,40772.0,www.routledge.com/9781138625525,
,The PROACT® Root Cause Analysis,LATINO,MME,2020,1st,9780367517380,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367517380,
,Incremental Sheet Forming Technologies,AJAY,MME,2020,1st,9780367276744,CRC Press,5,120,12231.6,www.routledge.com/9780367276744,
,Individual and Occupational Determinants,,MME,2020,1st,9780367469337,CRC Press,5,105,10702.65,www.routledge.com/9780367469337,
,Bitcoin and Blockchain,,MME,2020,1st,9780367901004,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367901004,
,Precision Metal Additive Manufacturing,,MME,2020,1st,9781138347717,CRC Press,5,130,13250.9,www.routledge.com/9781138347717,
,Human Factors and Ergonomics in Sport,,MME,2020,1st,9781138481633,CRC Press,5,140,14270.2,www.routledge.com/9781138481633,
,Cyber Defense Mechanisms,,MME,2020,1st,9780367408831,CRC Press,5,140,14270.2,www.routledge.com/9780367408831,
,Radiation Detection,MCGREGOR,MME,2020,1st,9781439819395,CRC Press,5,140,14270.2,www.routledge.com/9781439819395,
,Occupational Noise and Workplace Acoustics,,MME,2020,1st,9780367499259,CRC Press,5,125,12741.25,www.routledge.com/9780367499259,
,Machining Technology and Operations,YOUSSEF,MME,2020,2nd,9780367431310,CRC Press,5,260,26501.8,www.routledge.com/9780367431310,
,Non-Traditional and Advanced Machining Technologies,YOUSSEF,MME,2020,2nd,9780367431341,CRC Press,5,150,15289.5,www.routledge.com/9780367431341,
,Traditional Machining Technology,YOUSSEF,MME,2020,2nd,9780367431334,CRC Press,5,150,15289.5,www.routledge.com/9780367431334,
,Healthy Worker and Healthy Organization,,MME,2020,1st,9780367860608,CRC Press,5,68.99,7032.1507,www.routledge.com/9780367860608,
,Change Request Impacts in Software Maintenance,KUMAR,MME,2020,1st,9780367898748,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367898748,
,Applied Systems Analysis,TARASENKO,MME,2020,1st,9780367472399,CRC Press,5,100,10193.0,www.routledge.com/9780367472399,
,Microbiological Corrosion of Buildings,,MME,2020,1st,9780367499846,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367499846,
,"Nanoaerosols, Air Filtering and Respiratory Protection",,MME,2020,1st,9780367501044,CRC Press,5,105,10702.65,www.routledge.com/9780367501044,
,"Big Data, IoT, and Machine Learning",,MME,2020,1st,9780367336745,CRC Press,5,130,13250.9,www.routledge.com/9780367336745,
,Electric Aircraft Dynamics,VEPA,MME,2020,1st,9780367194246,CRC Press,5,115,11721.95,www.routledge.com/9780367194246,
,Stochastic Models in Reliability Engineering,,MME,2020,1st,9780367345853,CRC Press,5,150,15289.5,www.routledge.com/9780367345853,
,Safety and Health Competence,,MME,2020,1st,9781138611733,CRC Press,5,68.99,7032.1507,www.routledge.com/9781138611733,
,Visual and Non-Visual Effects of Light,WOLSKA,MME,2020,1st,9780367444198,CRC Press,5,69.99,7134.0807,www.routledge.com/9780367444198,
,"Head, Eye, and Face Personal Protective Equipment",,MME,2020,1st,9780367486327,CRC Press,5,68.99,7032.1507,www.routledge.com/9780367486327,
,LEAD Safety,CASEY,MME,2020,1st,9780367861131,CRC Press,5,52.99,5401.270700000001,www.routledge.com/9780367861131,
,Respiratory Protection Against Hazardous Biological Agents,MAJCHRZYCKA,MME,2020,1st,9780367489939,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367489939,
,Emerging Chemical Risks in the Work Environment,,MME,2020,1st,9780367489885,CRC Press,5,105,10702.65,www.routledge.com/9780367489885,
,Emotional Labor in Work with Patients and Clients,O NIERCZYK-ZREDA,MME,2020,1st,9780367900953,CRC Press,5,84.99,8663.0307,www.routledge.com/9780367900953,
,Systems Approach to the Design of Commercial Aircraft,JACKSON,MME,2020,1st,9780367481742,CRC Press,5,74.99,7643.7307,www.routledge.com/9780367481742,
,Thermal Engineering of Nuclear Power Stations,BOWMAN,MME,2020,1st,9780367820398,CRC Press,5,140,14270.2,www.routledge.com/9780367820398,
,Virtual Reality and Virtual Environments,GRABOWSKI,MME,2020,1st,9780367489946,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367489946,
,Fractional Calculus in Medical and Health Science,,MME,2020,1st,9780367351212,CRC Press,5,130,13250.9,www.routledge.com/9780367351212,
,"Probability, Statistics, and Stochastic Processes for Engineers and Scientists",HAGHIGHI,MME,2020,1st,9780815375906,CRC Press,5,130,13250.9,www.routledge.com/9780815375906,
,Product Lifecycle Management (PLM),ELANGOVAN,MME,2020,1st,9780367431242,CRC Press,5,84.99,8663.0307,www.routledge.com/9780367431242,
,Risk and Uncertainty Reduction by Using Algebraic Inequalities,TODINOV,MME,2020,1st,9780367898007,CRC Press,5,94.99,9682.3307,www.routledge.com/9780367898007,
,Post Normal Accident,LE COZE,MME,2020,1st,9780367502287,CRC Press,5,54.99,5605.130700000001,www.routledge.com/9780367502287,
,New Opportunities and Challenges in Occupational Safety and Health Management,,MME,2020,1st,9780367469320,CRC Press,5,105,10702.65,www.routledge.com/9780367469320,
,Evolution of Extreme Waves and Resonances,GALIEV,MME,2020,1st,9780367480646,CRC Press,5,140,14270.2,www.routledge.com/9780367480646,
,Extreme Waves and Shock-Excited Processes in Structures and Space Objects,GALIEV,MME,2020,1st,9780367480653,CRC Press,5,140,14270.2,www.routledge.com/9780367480653,
,"Modeling of Extreme Waves in Technology and Nature, Two Volume Set",GALIEV,MME,2020,1st,9781138479517,CRC Press,5,240,24463.2,www.routledge.com/9781138479517,
,Asset Maintenance Engineering Methodologies,FARINHA,MME,2020,1st,9780367571764,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367571764,
,Automation in Textile Machinery,KUMAR,MME,2020,1st,9780367571870,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367571870,
,Engineering and Operations of System of Systems,MO,MME,2020,1st,9780367570866,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367570866,
,Mechanics of Rotor Spinning Machines,ELHAWARY,MME,2020,1st,9780367572341,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367572341,
,New Paradigms in Ergonomics,,MME,2020,1st,9780367570958,Routledge,5,42.99,4381.970700000001,www.routledge.com/9780367570958,
,Radar Networks,DENG,MME,2020,1st,9781420076905,CRC Press,5,105,10702.65,www.routledge.com/9781420076905,
,Sheet Metal Forming Optimization,KAKANDIKAR,MME,2020,1st,9780367572860,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367572860,
,Textile and Clothing Design Technology,,MME,2020,1st,9780367572587,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367572587,
,IoT,,MME,2020,1st,9780367253844,CRC Press,5,140,14270.2,www.routledge.com/9780367253844,
,Power Plant Synthesis,AL. KATSAPRAKAKIS,MME,2020,1st,9781138053847,CRC Press,5,130,13250.9,www.routledge.com/9781138053847,
,Smart Innovation of Web of Things,,MME,2020,1st,9780367275655,CRC Press,5,130,13250.9,www.routledge.com/9780367275655,
,Reliability Management and Engineering,,MME,2020,1st,9780367211530,CRC Press,5,140,14270.2,www.routledge.com/9780367211530,
,"Handbook of Human Factors for Automated, Connected, and Intelligent Vehicles",,MME,2020,1st,9781138035027,CRC Press,5,140,14270.2,www.routledge.com/9781138035027,
,Experimental Methods in Heat Transfer and Fluid Mechanics,HAN,MME,2020,1st,9780367897925,CRC Press,5,110,11212.3,www.routledge.com/9780367897925,
,Industry 4.0,,MME,2020,1st,9780815354406,CRC Press,5,130,13250.9,www.routledge.com/9780815354406,
,Quality Engineering Techniques,ROSTAMKHANI,MME,2020,1st,9780367903817,CRC Press,5,140,14270.2,www.routledge.com/9780367903817,
,Systemic and Systematic Risk Management,KASSER,MME,2020,1st,9780367112219,CRC Press,5,115,11721.95,www.routledge.com/9780367112219,
,Total Exposure Health,,MME,2020,1st,9780367201395,CRC Press,5,120,12231.6,www.routledge.com/9780367201395,
,"Designing Displays for Older Adults, Second Edition",MCLAUGHLIN,MME,2020,2nd,9781138341838,CRC Press,5,59.99,6114.7807,www.routledge.com/9781138341838,
,Sprinklers and Smoke Management in Enclosures,KHALIL,MME,2020,1st,9780367860684,CRC Press,5,140,14270.2,www.routledge.com/9780367860684,
,"Robots, Drones, UAVs and UGVs for Operation and Maintenance",GALAR,MME,2020,1st,9781138322110,CRC Press,5,150,15289.5,www.routledge.com/9781138322110,
,Dynamic Mechanical Analysis,MENARD,MME,2020,3rd,9781482255515,CRC Press,5,110,11212.3,www.routledge.com/9781482255515,
,Road Vehicle Dynamics,RILL,MME,2020,2nd,9780367199739,CRC Press,5,110,11212.3,www.routledge.com/9780367199739,
,Continuum Mechanics for Engineers,MASE,MME,2020,4th,9781482238686,CRC Press,5,120,12231.6,www.routledge.com/9781482238686,
,Enabling Technologies for the Successful Deployment of Industry 4.0,,MME,2020,1st,9780367151966,CRC Press,5,130,13250.9,www.routledge.com/9780367151966,
,Bullying and Harassment in the Workplace,,MME,2020,3rd,9781138615991,CRC Press,5,99.99,10191.9807,www.routledge.com/9781138615991,
,Heat Pumps for Cold Climate Heating,,MME,2020,1st,9780367465353,CRC Press,5,110,11212.3,www.routledge.com/9780367465353,
,Hyperspectral Satellites and System Design,QIAN,MME,2020,1st,9780367217907,CRC Press,5,140,14270.2,www.routledge.com/9780367217907,
,"Reliability, Maintainability, and Safety for Engineers",DHILLON,MME,2020,1st,9780367352653,CRC Press,5,110,11212.3,www.routledge.com/9780367352653,
,"Introduction to Fluid Mechanics, Sixth Edition",JANNA,MME,2020,6th,9780367341275,CRC Press,5,140,14270.2,www.routledge.com/9780367341275,
,Development of a Remote Laboratory for Engineering Education,WANG,MME,2020,1st,9780367334413,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367334413,
,"Safety Professional's Reference and Study Guide, Third Edition",YATES,MME,2020,3rd,9780367263638,CRC Press,5,130,13250.9,www.routledge.com/9780367263638,
,Aerodynamics Principles for Air Transport Pilots,DAVIES,MME,2020,1st,9780367188542,CRC Press,5,100,10193.0,www.routledge.com/9780367188542,
,Cost Engineering,DOMANSKI,MME,2020,1st,9780367440831,CRC Press,5,68.99,7032.1507,www.routledge.com/9780367440831,
,Designing an Innovative Pedagogy for Sustainable Development in Higher Education,,MME,2020,1st,9780367182250,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367182250,
,ERGOCHECK for a Preliminary Mapping of Risk at Work,,MME,2020,1st,9780367230098,CRC Press,5,94.99,9682.3307,www.routledge.com/9780367230098,
,Recent Advances in Mathematics for Engineering,,MME,2020,1st,9780367190866,CRC Press,5,130,13250.9,www.routledge.com/9780367190866,
,Sequence Spaces,MURSALEEN,MME,2020,1st,9780367819170,CRC Press,5,120,12231.6,www.routledge.com/9780367819170,
,Liquid-Vapor Phase-Change Phenomena,CAREY,MME,2020,3rd,9781498716611,CRC Press,5,120,12231.6,www.routledge.com/9781498716611,
,Advanced Engineering Mathematics with Mathematica,MAGRAB,MME,2020,1st,9780367893255,CRC Press,5,130,13250.9,www.routledge.com/9780367893255,
,Attribute-Based Encryption and Access Control,HUANG,MME,2020,1st,9780815381358,CRC Press,5,140,14270.2,www.routledge.com/9780815381358,
,Innovation,BADIRU,MME,2020,1st,9780367190859,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367190859,
,Automotive Accident Reconstruction,STRUBLE,MME,2020,2nd,9780367415839,CRC Press,5,130,13250.9,www.routledge.com/9780367415839,
,The Engineering Design Primer,RICHARDS,MME,2020,1st,9780367210137,CRC Press,5,115,11721.95,www.routledge.com/9780367210137,
,Heat Exchangers,KAKAC,MME,2020,4th,9781138601864,CRC Press,5,120,12231.6,www.routledge.com/9781138601864,
,Human–Systems Integration,BOY,MME,2020,1st,9780367357733,CRC Press,5,56.99,5808.9907,www.routledge.com/9780367357733,
,Analysis and Management of Productivity and Efficiency in Production Systems for Goods and Services,PIRAN,MME,2020,1st,9780367357726,CRC Press,5,89.99,9172.6807,www.routledge.com/9780367357726,
,Mathematical Methods in Engineering and Applied Sciences,,MME,2020,1st,9780367359775,CRC Press,5,130,13250.9,www.routledge.com/9780367359775,
,Social Media Analytics for User Behavior Modeling,NELAKURTHI,MME,2020,1st,9780367211585,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367211585,
,Market Assessment with OR Applications,ANAND,MME,2019,1st,9780367226923,CRC Press,5,140,14270.2,www.routledge.com/9780367226923,
,Business Intelligence and Analytics in Small and Medium Enterprises,,MME,2019,1st,9780367173883,CRC Press,5,140,14270.2,www.routledge.com/9780367173883,
,Supply Chain Management Models,FAZLOLLAHTABAR,MME,2019,1st,9780367892463,CRC Press,5,44.99,4585.8307,www.routledge.com/9780367892463,
,Optimizing Engineering Problems through Heuristic Techniques,KUMAR,MME,2019,1st,9781138485365,CRC Press,5,140,14270.2,www.routledge.com/9781138485365,
,Cognitive Systems Engineering,,MME,2019,1st,9780367879402,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367879402,
,Fluid Power Circuits and Controls,CUNDIFF,MME,2019,2nd,9781498770019,CRC Press,5,120,12231.6,www.routledge.com/9781498770019,
,Ghosts in the Machine,OWEN,MME,2019,1st,9780367882211,CRC Press,5,49.99,5095.480700000001,www.routledge.com/9780367882211,
,Health Systems Improvement Across the Globe,,MME,2019,1st,9780367881740,CRC Press,5,46.99,4789.6907,www.routledge.com/9780367881740,
,The Professional Skills Handbook For Engineers And Technical Professionals,RETZ,MME,2019,1st,9780367424992,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367424992,
,Advanced Machining Processes,,MME,2019,1st,9780367885984,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367885984,
,Gas Turbine Combined Cycle Power Plants,GULEN,MME,2019,1st,9780367199579,CRC Press,5,140,14270.2,www.routledge.com/9780367199579,
,Handbook of Human Factors in Air Transportation Systems,,MME,2019,1st,9780367867874,CRC Press,5,64.99,6624.4307,www.routledge.com/9780367867874,
,Production and Operations Analysis,BANDYOPADHYAY,MME,2019,1st,9780815361961,CRC Press,5,150,15289.5,www.routledge.com/9780815361961,
,Quality Management in Construction Projects,RUMANE,MME,2019,2nd,9780367890032,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367890032,
,"Safety, Reliability, Human Factors, and Human Error in Nuclear Power Plants",DHILLON,MME,2019,1st,9780367890643,CRC Press,5,44.99,4585.8307,www.routledge.com/9780367890643,
,Wave Propagation Analysis of Smart Nanostructures,EBRAHIMI,MME,2019,1st,9780367226954,CRC Press,5,120,12231.6,www.routledge.com/9780367226954,
,Selling Safety,KAROL,MME,2019,1st,9780367421700,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367421700,
,Advances in Management Research,,MME,2019,1st,9780367226886,CRC Press,5,120,12231.6,www.routledge.com/9780367226886,
,Human Thermal Comfort,PARSONS,MME,2019,1st,9780367261931,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367261931,
,"The Design, Implementation, and Audit of Occupational Health and Safety Management Systems",MCKINNON,MME,2019,1st,9780367226909,CRC Press,5,120,12231.6,www.routledge.com/9780367226909,
,"Handbook of Railway Vehicle Dynamics, Second Edition",,MME,2019,2nd,9781138602854,CRC Press,5,200,20386.0,www.routledge.com/9781138602854,
,"Risk-Led Safety: Evidence-Driven Management, Second Edition",SPENCER,MME,2019,2nd,9780367422660,CRC Press,5,62.99,6420.5707,www.routledge.com/9780367422660,
,Supply Chain Engineering and Logistics Handbook,JONES,MME,2019,1st,9781138066519,CRC Press,5,190,19366.7,www.routledge.com/9781138066519,
,"Writing and Designing Manuals and Warnings, Fifth Edition",ROBINSON,MME,2019,5th,9780367111090,CRC Press,5,110,11212.3,www.routledge.com/9780367111090,
,Executing Design for Reliability Within the Product Life Cycle,JAMNIA,MME,2019,1st,9780815348979,CRC Press,5,120,12231.6,www.routledge.com/9780815348979,
,Design of New Weave Patterns,ANGELOVA,MME,2019,1st,9780367347857,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367347857,
,Project Management Tools and Techniques,CARSTENS,MME,2019,2nd,9780367201371,CRC Press,5,120,12231.6,www.routledge.com/9780367201371,
,"Sustainability, Innovation and Procurement",,MME,2019,1st,9781138365483,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9781138365483,
,"Additive Manufacturing, Second Edition",,MME,2019,2nd,9781138609259,CRC Press,5,150,15289.5,www.routledge.com/9781138609259,
,Practical Plant Failure Analysis,"SACHS, P.E.",MME,2019,2nd,9781138324114,CRC Press,5,120,12231.6,www.routledge.com/9781138324114,
,"Advancing Diversity, Inclusion, and Social Justice Through Human Systems Engineering",,MME,2019,1st,9781138387980,CRC Press,5,140,14270.2,www.routledge.com/9781138387980,
,Integration of Process Planning and Scheduling,,MME,2019,1st,9780367030780,CRC Press,5,140,14270.2,www.routledge.com/9780367030780,
,A Guide to Active Working in the Modern Office,BRIDGER,MME,2019,1st,9780367002282,CRC Press,5,44.99,4585.8307,www.routledge.com/9780367002282,
,Pilot Selection,,MME,2019,1st,9781138588738,CRC Press,5,89.99,9172.6807,www.routledge.com/9781138588738,
,Functional Reverse Engineering of Machine Tools,,MME,2019,1st,9780367078034,CRC Press,5,120,12231.6,www.routledge.com/9780367078034,
,"Human Performance in Automated and Autonomous Systems, Two-Volume Set",,MME,2019,1st,9781138312227,CRC Press,5,180,18347.4,www.routledge.com/9781138312227,
,Transition Engineering,KRUMDIECK,MME,2019,1st,9780367341268,CRC Press,5,44.99,4585.8307,www.routledge.com/9780367341268,
,Human Factors in Aircraft Maintenance,YIANNAKIDES,MME,2019,1st,9780367230111,CRC Press,5,68.99,7032.1507,www.routledge.com/9780367230111,
,The Art of Safety Auditing: A Tutorial for Regulators,ANDONOV,MME,2019,1st,9780367351083,CRC Press,5,94.99,9682.3307,www.routledge.com/9780367351083,
,Resilient Space Systems Design,BURCH,MME,2019,1st,9780367148485,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367148485,
,Handbook of Industry 4.0 and SMART Systems,GALAR PASCUAL,MME,2019,1st,9781138316294,CRC Press,5,150,15289.5,www.routledge.com/9781138316294,
,"Design and Optimization of Thermal Systems, Third Edition",JALURIA,MME,2019,3rd,9781498778237,CRC Press,5,110,11212.3,www.routledge.com/9781498778237,
,Ergonomics for the Layman,MUKHOPADHYAY,MME,2019,1st,9780367334994,CRC Press,5,79.99,8153.3807,www.routledge.com/9780367334994,
,Systems Architecting,EISNER,MME,2019,1st,9780367345921,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367345921,
,Design of Guidance and Control Systems for Tactical Missiles,ZAIKANG,MME,2019,1st,9780367260415,CRC Press,5,115,11721.95,www.routledge.com/9780367260415,
,A Practical Guide to the Safety Profession,MALDONADO,MME,2019,1st,9780367347499,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367347499,
,Introduction to Renewable Energy Conversions,CAPAREDA,MME,2019,1st,9780367188504,CRC Press,5,99.99,10191.9807,www.routledge.com/9780367188504,
,Safety Science Research,,MME,2019,1st,9780815392699,CRC Press,5,38.99,3974.250700000001,www.routledge.com/9780815392699,
,Advice for the Novice Investigator,STERGIOU,MME,2019,1st,9781138626188,CRC Press,5,89.99,9172.6807,www.routledge.com/9781138626188,
,Introduction to Laser Science and Engineering,TAYLOR,MME,2019,1st,9781138036390,CRC Press,5,110,11212.3,www.routledge.com/9781138036390,
,Brain–Computer Interfaces Handbook,,MME,2019,1st,9780367375454,CRC Press,5,84.99,8663.0307,www.routledge.com/9780367375454,
,Warp Knitted Fabrics Construction,KYOSEV,MME,2019,1st,9781498780162,CRC Press,5,150,15289.5,www.routledge.com/9781498780162,
,Control Systems,RAOL,MME,2019,1st,9780815346302,CRC Press,5,140,14270.2,www.routledge.com/9780815346302,
,"Industrial Hygiene Control of Airborne Chemical Hazards, Second Edition",POPENDORF,MME,2019,2nd,9780815376323,CRC Press,5,140,14270.2,www.routledge.com/9780815376323,
,Automotive Innovation,HOSSAY,MME,2019,1st,9781138611764,CRC Press,5,99.99,10191.9807,www.routledge.com/9781138611764,
,Human Factors for Sustainability,,MME,2019,1st,9781138576575,CRC Press,5,140,14270.2,www.routledge.com/9781138576575,
,Aviation and Human Factors,SANCHEZ-ALARCOS,MME,2019,1st,9780367245733,CRC Press,5,120,12231.6,www.routledge.com/9780367245733,
,Designing Transportation Systems for Older Adults,BALDWIN,MME,2019,1st,9781482244717,CRC Press,5,52.99,5401.270700000001,www.routledge.com/9781482244717,
,Applied and Systemic-Structural Activity Theory,BEDNY,MME,2019,1st,9781138606722,CRC Press,5,140,14270.2,www.routledge.com/9781138606722,
,Working Across Boundaries,,MME,2019,1st,9780367224578,CRC Press,5,32.99,3362.670700000001,www.routledge.com/9780367224578,
,Legal Liabilities in Safety and Loss Prevention,SCHNEID,MME,2019,3rd,9781138501652,CRC Press,5,89.99,9172.6807,www.routledge.com/9781138501652,
,Advances in Gear Design and Manufacture,,MME,2019,1st,9781138484733,CRC Press,5,150,15289.5,www.routledge.com/9781138484733,
,Cybersecurity Awareness Among Students and Faculty,MOALLEM,MME,2019,1st,9780367144074,CRC Press,5,48.99,4993.550700000001,www.routledge.com/9780367144074,
,Boron-Based Fuel-Rich Propellant,,MME,2019,1st,9780367141660,CRC Press,5,120,12231.6,www.routledge.com/9780367141660,
,Foundations of Safety Science,DEKKER,MME,2019,1st,9781138481787,Routledge,5,42.99,4381.970700000001,www.routledge.com/9781138481787,
,"Analysis and Design of Heating, Ventilating, and Air-Conditioning Systems, Second Edition",STANFORD III,MME,2019,2nd,9781138602410,CRC Press,5,140,14270.2,www.routledge.com/9781138602410,
,Planetary Gear Trains,ARNAUDOV,MME,2019,1st,9781138311855,CRC Press,5,120,12231.6,www.routledge.com/9781138311855,
,"Processes and Design for Manufacturing, Third Edition",EL WAKIL,MME,2019,3rd,9781138581081,CRC Press,5,150,15289.5,www.routledge.com/9781138581081,
,"Basics of Hydraulic Systems, Second Edition",ZHANG,MME,2019,2nd,9781138484665,CRC Press,5,120,12231.6,www.routledge.com/9781138484665,
,Human Body,LABAT,MME,2019,1st,9781498755719,CRC Press,5,140,14270.2,www.routledge.com/9781498755719,
,Global Occupational Safety and Health Management Handbook,,MME,2019,1st,9781138626720,CRC Press,5,150,15289.5,www.routledge.com/9781138626720,
,Human Heat Stress,PARSONS,MME,2019,1st,9780367002336,CRC Press,5,52.99,5401.270700000001,www.routledge.com/9780367002336,
,Additive Manufacturing Change Management,DIETRICH,MME,2019,1st,9781138611757,CRC Press,5,68.99,7032.1507,www.routledge.com/9781138611757,
,Human Resources and Change Management for Safety Professionals,SCHNEID,MME,2019,1st,9781498770255,CRC Press,5,130,13250.9,www.routledge.com/9781498770255,
,Rapid Prototyping and Engineering Applications,LIOU,MME,2019,2nd,9781498798921,CRC Press,5,150,15289.5,www.routledge.com/9781498798921,
,Advanced Fracture Mechanics and Structural Integrity,SAXENA,MME,2019,1st,9781138544260,CRC Press,5,120,12231.6,www.routledge.com/9781138544260,
,Improving Aviation Performance through Applying Engineering Psychology,,MME,2019,1st,9781138588639,CRC Press,5,140,14270.2,www.routledge.com/9781138588639,
,Designing for Older Adults,CZAJA,MME,2019,3rd,9781138053663,CRC Press,5,62.99,6420.5707,www.routledge.com/9781138053663,
,Thinking,EISNER,MME,2019,1st,9780367112196,CRC Press,5,42.99,4381.970700000001,www.routledge.com/9780367112196,
,"Human Performance, Workload, and Situational Awareness Measures Handbook, Third Edition - 2-Volume Set",GAWRON,MME,2019,3rd,9781138391574,CRC Press,5,190,19366.7,www.routledge.com/9781138391574,
,Logan's Turbomachinery,SULTANIAN,MME,2019,3rd,9781138198203,CRC Press,5,99.99,10191.9807,www.routledge.com/9781138198203,
,Human Performance and Situation Awareness Measures,GAWRON,MME,2019,3rd,9780367002312,CRC Press,5,150,15289.5,www.routledge.com/9780367002312,
,Workload Measures,GAWRON,MME,2019,3rd,9780367002329,CRC Press,5,150,15289.5,www.routledge.com/9780367002329,
,Mechanics of Mechanisms and Machines,TALPASANU,MME,2018,1st,9781498735476,CRC Press,5,120,12231.6,www.routledge.com/9781498735476,
,Office Ergonomics and Human Factors,MCKEOWN,MME,2018,2nd,9781498799102,CRC Press,5,100,10193.0,www.routledge.com/9781498799102,
,Individual Latent Error Detection (I-LED),SAWARD,MME,2018,1st,9781138482791,CRC Press,5,140,14270.2,www.routledge.com/9781138482791,
,"Designing Ergonomic, Safe, and Attractive Mining Workplaces",LOOW,MME,2018,1st,9781138092211,CRC Press,5,56.99,5808.9907,www.routledge.com/9781138092211,
,Distributed Situation Awareness in Road Transport,SALMON,MME,2018,1st,9781409465256,Routledge,5,140,14270.2,www.routledge.com/9781409465256,
,Driver Distraction,PARNELL,MME,2018,1st,9781138606814,CRC Press,5,140,14270.2,www.routledge.com/9781138606814,
,Fundamentals of Machining Processes,EL-HOFY,MME,2018,3rd,9781138334908,CRC Press,5,150,15289.5,www.routledge.com/9781138334908,
,Web Wisdom,TATE,MME,2018,3rd,9781138501584,CRC Press,5,56.99,5808.9907,www.routledge.com/9781138501584,
,Numerical Methods and Methods of Approximation in Science and Engineering,SURANA,MME,2018,1st,9780367136727,CRC Press,5,125,12741.25,www.routledge.com/9780367136727,
,Ergonomics and Musculoskeletal Disorders (MSDs) in the Workplace,,MME,2018,1st,9781138744332,CRC Press,5,84.99,8663.0307,www.routledge.com/9781138744332,
,Forensic Human Factors and Ergonomics,,MME,2018,1st,9781498780728,CRC Press,5,150,15289.5,www.routledge.com/9781498780728,
,Human-Computer Interaction and Cybersecurity Handbook,,MME,2018,1st,9781138739161,CRC Press,5,120,12231.6,www.routledge.com/9781138739161,
