id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Principles Of Aeroelasticity,"Ahmad Reza Ghasemi, Mesfin Belayneh Ageze ",MME,2019,,9781642230833,Scitus Academics LLC,2,179.00,"13,944.10",https://www.scitusacademics.com/product/principles-of-aeroelasticity/,
,Principles of Aircraft Engineering,Natalie Spagner,MME,2019,,9781682855812,Willford Press,2,150.00,11685.00,https://willfordpress.com/book/274,
,"Railway Engineering: Design, Construction and Operation",Nathan Bush,MME,2020,,9781682859223,Willford Press,2,145.00,11295.50,https://willfordpress.com/book/133,
,"Railway Systems: Design, Construction and Operation",Larry Olson,MME,2020,,9781641724807,Larsen and Keller Education,2,160.00,12464.00,https://larsen-keller.com/book/119,
,Refrigeration And Air Conditioning,"Orhan Ekren, Gunnar Suchaneck ",MME,2019,,9781642230864,Scitus Academics LLC,2,189.00,14723.10,https://www.scitusacademics.com/product/refrigeration-and-air-conditioning/,
,Rotating Machinery: Technology and Applications,George Rivera,MME,2020,,9781632387226,NY Research Press,2,155.00,12074.50,https://www.nyresearchpress.com/book/71,
,Signal Processing and Machine Learning for Biomedical Big Data,"Sejdic,E.",MME,2019,,9781498773454,CRC PRESS,2,180.00,19242.00,https://www.routledge.com/Signal-Processing-and-Machine-Learning-for-Biomedical-Big-Data/Sejdic-Falk/p/book/9781498773454,
,Spacecraft Engineering: Systems and Design,Corey Reid,MME,2020,,9781632409362,Clanrye International,2,150.95,11759.01,https://www.clanryeinternational.com/book/102,
,Statistical Mechanics Of Liquids & Solutions Vol 1,"Kjellander,R.",MME,2020,,9781482244014,CRC PRESS,2,99.99,10688.93,https://www.routledge.com/Statistical-Mechanics-of-Liquids-and-Solutions-Intermolecular-Forces-Structure/Kjellander/p/book/9781482244014,
,Statistical Process Control,"Mundwiller,S.",MME,2018,,9781498799133,CRC PRESS,2,84.99,9085.43,https://www.routledge.com/Statistical-Process-Control-A-Pragmatic-Approach/Mundwiller/p/book/9781498799133,
,Systems Engineering,EISNER,MME,2021,,9780367422424,CRC Press,2,48.99,5237.03,https://www.routledge.com/Systems-Engineering-Fifty-Lessons-Learned/Eisner/p/book/9780367422424,
,Theory Of Machines,"Arie Shenkman, Zhengyi Xu ",MME,2019,,9781642230970,Scitus Academics LLC,2,189.00,14723.10,https://www.scitusacademics.com/product/theory-of-machines/,
,Thermal Engineering Handbook,Peter Banks,MME,2020,,9781647260118,Clanrye International,2,152.95,11914.81,https://www.clanryeinternational.com/book/105,
,Transportation Engineering,Alfredo Adkins,MME,2019,,9781682857366,Willford Press,2,157.00,12230.30,https://willfordpress.com/book/304,
,"Unmanned Air Vehicles: Design, Development and Applications",Rowan Reyes,MME,2020,,9781682857793,Willford Press,2,155.00,12074.50,https://willfordpress.com/book/151,
,Welding Fundamentals,Carson Evans,MME,2020,,9781647260033,Clanrye International,2,139.95,10902.11,https://www.clanryeinternational.com/book/113,
,"Fundamentals of Solid State Engineering, ",Razeghi,MME,2019,,9783030093051,Springer,2,109.99,10042.09,https://www.springer.com/in/book/9783319757070,
,"Mathematical Methods in Continuum Mechanics of Solids, ",Kružík,MME,2019,,9783030020644,Springer,2,79.99,7303.09,https://www.springer.com/in/book/9783030300197,
,"Introduction to Dynamics, ",Ghosh,MME,2018,,9789811338694,Springer,2,64.99,5933.59,https://www.springer.com/in/book/9789811060946,
,"Introduction to Mechanical Engineering, ",Davim,MME,2018,,9783030087111,Springer,2,56.99,5203.19,https://www.springer.com/in/book/9783319784878,
,Mechanical Sciences,Dixit,MME,2021,,9789811557118,Springer,2,169.99,15520.09,https://www.springer.com/978-981-15-5711-8,
,AI Technology for Underwater Robots,Kirchner,MME,2020,,9783030306854,Springer,2,99.99,9129.09,https://www.springer.com/978-3-030-30685-4,
,Approximation Methods in Science and Engineering,Jazar,MME,2020,,9781071604786,Springer,2,169.99,15520.09,https://www.springer.com/978-1-0716-0478-6,
,Classical and Quantum Dynamics,Dittrich,MME,2020,,9783030367886,Springer,2,59.99,5477.09,https://www.springer.com/978-3-030-36788-6,
,Design Science Research. Cases,vom Brocke,MME,2020,,9783030467807,Springer,2,119.99,10955.09,https://www.springer.com/978-3-030-46780-7,
,Digital Transformation of Industry,Stark,MME,2020,,9783030410032,Springer,2,49.99,4564.09,https://www.springer.com/978-3-030-41003-2,
,Machine Ethics,Pereira,MME,2020,,9783030396329,Springer,2,84.99,7759.59,https://www.springer.com/978-3-030-39632-9,
,Modern Approaches in Machine Learning and Cognitive Science: A Walkthrough,Gunjan,MME,2020,,9783030384470,Springer,2,99.99,9129.09,https://www.springer.com/978-3-030-38447-0,
,Random Fields for Spatial Data Modeling,Hristopulos,MME,2020,,9789402419160,Springer,2,109.99,10042.09,https://www.springer.com/978-94-024-1916-0,
,Science and Engineering Projects Using the Arduino and Raspberry Pi,Bradt,MME,2020,,9781484258101,Springer,2,34.99,3194.59,https://www.springer.com/978-1-4842-5810-1,
,Understanding Quantum Mechanics ,Dürr,MME,2020,,9783030400675,Springer,2,54.99,5020.59,https://www.springer.com/978-3-030-40067-5,
,Basic Quantum Mechanics,Tamvakis,MME,2019,,9783030227760,Springer,2,59.99,5477.09,https://www.springer.com/978-3-030-22776-0,
,Classical Mechanics,Benacquista,MME,2018,,9783319687797,Springer,2,54.99,5020.59,https://www.springer.com/978-3-319-68779-7,
,Computational Fluid Dynamics for Engineers and Scientists,Jayanti,MME,2018,,9789402415117,Springer,2,64.99,5933.59,https://www.springer.com/978-94-024-1511-7,
,Experimental Design,Berger,MME,2018,,9783319645827,Springer,2,99.99,9129.09,https://www.springer.com/978-3-319-64582-7,
,Mechanics,Scheck,MME,2018,,9783662554883,Springer,2,109.99,10042.09,https://www.springer.com/978-3-662-55488-3,
,3GE Collection on Engineering: Drilling Engineering,3G Editorial Board,ECE,2020,,9781984635983,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/agriculture-and-life-sciences/cloning-in-plants-new-developments.html,
,3GE Collection on Engineering: Electrodynamics,3G Editorial Board,ECE,2020,,9781984636058,3G E-Learning LLC,2,165.00,12853.50,https://www.delvepublishing.com/book/earth-and-environmental-sciences/climate-change-and-challenges-in-rural-livelihoods.html,
,3GE Collection on Engineering: Engineering Ceramics,3G Editorial Board,ECE,2020,,9781984635754,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/agriculture-and-life-sciences/agricultural-wastewater-treatment.html,
,3GE Collection on Engineering: Engineering Electromagnetics,3G Editorial Board,ECE,2020,,9781984635761,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/aquaculture/seaweeds-for-food-and-industrial-applications.html,
,3GE Collection on Engineering: Engineering Mechanics,3G Editorial Board,ECE,2019,,9781984623553,3G E-Learning LLC,2,180.00,14022.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=282&search=9781682502976,
,3GE Collection on Engineering: High Power Microwaves,3G Editorial Board,ECE,2021,,9781984647252,3G E-Learning,2,165.00,12853.50,https://www.arclerpress.com/book/computer-and-information-science/informatics-in-medicine.html,
,3GE Collection on Engineering: Hydrodynamics,3G Editorial Board,ECE,2020,,9781984635730,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/agriculture-and-life-sciences/horticultural-crops-breeding.html,
,3GE Collection on Engineering: Mechanical Design of Machine Elements,3G Editorial Board,ECE,2020,,9781984635990,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/agriculture-and-life-sciences/enzymes-used-in-food-and-textile-technologies.html,
,3GE Collection on Engineering: Recent Advances in Satellite Aeronautical Communications,3G Editorial Board,ECE,2021,,9781984647238,3G E-Learning,2,165.00,12853.50,https://www.arclerpress.com/book/computer-and-information-science/natural-language-processing.html,
,3GE Collection on Engineering: Smart Antennas,3G Editorial Board,ECE,2021,,9781984647221,3G E-Learning,2,170.00,13243.00,https://www.arclerpress.com/book/engineering-and-technology/mechatronics-and-robotics.html,
,3GE Collection on Engineering: Smart card technology,3G Editorial Board,ECE,2021,,9781984647245,3G E-Learning,2,165.00,12853.50,https://www.arclerpress.com/book/computer-and-information-science/security-of-cloud-based-systems.html,
,3GE Collection on Engineering: Solar Power Engineering,3G Editorial Board,ECE,2020,,9781984635976,3G E-Learning LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/agriculture-and-life-sciences/biochemical-genetics.html,
,5G LTE Narrowband Internet of Things (NB-IoT),FATTAH,ECE,2019,,9780367571153,CRC Press,2,42.99,4595.63,https://www.routledge.com/5G-LTE-Narrowband-Internet-of-Things-NB-IoT/Fattah/p/book/9780367571153,
,"5G Mobile Communications: Concepts and Technologies, 1st Edition (Hardback) book cover",Saad Asif,ECE,2019,,9781498751551,CRC PRESS,2,150.00,16035.00,https://www.routledge.com/5G-Mobile-Communications-Concepts-and-Technologies/Asif/p/book/978149875155,
,5G Multimedia Communication,"Bojkovic,Z.S.",ECE,2021,,9780367178505,CRC Press,2,84.99,9085.43,https://www.routledge.com/5G-Multimedia-Communication-Technology-Multiservices-and-Deployment/Bojkovic-Milovanovic-Fowdur/p/book/9780367178505,
,5G Myth,"Webb,W.",ECE,2019,,9781547417285,DE GRUYTER,2,29.99,2738.09,https://www.degruyter.com/view/title/542995?rskey=MmPhbY&result=1,
,A Complete Guide to Wireless Sensor Networks: from Inception to Current Trends,"Dumka,A.",ECE,2019,,9781138578289,CRC PRESS,2,99.99,10688.93,https://www.routledge.com/A-Complete-Guide-to-Wireless-Sensor-Networks-from-Inception-to-Current/Dumka-Chaurasiya-Biswas-Mandoria/p/book/9781138578289,
,A simple guide to understanding medical device regulations,"Shalinee Naidoo,  The University of KwaZulu-Natal, South Africa",ECE,2021,,9781774076286,Arcler Press,2,155.00,12074.50,https://www.arclerpress.com/book/chemistry/thermochemistry.html,
,Ab Initio Calculations: Methods and Applications ,Maria Emilova Velinova,ECE,2018,,9781773610870,Delve Publishing,2,110.00,8569.00,https://www.3ge-learning.com/book/vocational/heavy_equipment_operation_motor_grader_intermediate_book_with_dvd.html,
,Advanced Concepts for Solar Cells,"P. Pérez Rodríguez, Delft University of Technology, Netherlands",ECE,2019,,9781773615639,Arcler Press,2,145.00,11295.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=547&search=9781682505526,
,Advanced Digital Signal Processing,"Jian Wang, Barmak Honarvar Shakibaei Asli ",ECE,2019,,9781681179766,Scitus Academics LLC,2,189.00,14723.10,https://www.scitusacademics.com/product/advanced-digital-signal-processing/,
,Advanced Electromagnetic Computation,"Kalluri,D.K.",ECE,2018,,9781498733403,CRC,2,95.00,10155.50,https://www.routledge.com/Advanced-Electromagnetic-Computation/Kalluri/p/book/9781498733403,
,Advanced Engineering Electromagnetics,"Wei-Tou Ni, M. A. López-Mariño ",ECE,2019,,9781681179773,Scitus Academics LLC,2,179.00,13944.10,https://www.scitusacademics.com/product/advanced-engineering-electromagnetics/,
,Advanced Materials in Automotive Engineering,Wilson Wagner,ECE,2021,,9781682517154,Intelliz Press,2,165.00,12853.50,https://www.arclerpress.com/book/engineering-and-computer-science/applications-of-polymerase-chain-reaction.html,
,Advanced Photovoltaic Materials,"Dharani Sabba, Nanyang Technological Univeristy, Singapore",ECE,2019,,9781773615479,Arcler Press,2,145.00,11295.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=529&search=9781682505403,
,Advanced Soil Dynamics and Earthquake Engineering,Hucheng Huang,ECE,2019,,9781682515198,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/social-sciences/focus_on_asia_rising_income_inequality.html,
,Advanced Wireless Sensing Techniques for 5G Networks,"Bagwari,A. & Tomar,G.S.",ECE,2019,,9780815378372,CRC PRESS,2,130.00,13897.00,https://www.routledge.com/Advanced-Wireless-Sensing-Techniques-for-5G-Networks/Bagwari-Tomar-Bagwari/p/book/9780815378372,
,Advancement of Technologies in Research,"Vikas Mishra, University of British Columbia, Canada",ECE,2019,,9781773615288,Arcler Press,2,155.00,12074.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=519&search=9781682505304,
,Advancements in Nanoplasmonics Research,"Dharani Sabba, Nanyang Technological Univeristy, Singapore",ECE,2019,,9781773615462,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=528&search=9781682505397,
,Advances in Gold Ore Processing,Alissa Isabella,ECE,2019,,9781682515426,Intelliz Press LLC,2,85.00,6621.50,https://www.3ge-learning.com/book/computer-science/software_testing_and_user_experience_2nd_edition.html,
,Advances in Shape Memory Polymers,Ladislav Jordan,ECE,2019,,9781682515365,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/earth-and-environmental-sciences/environmental_issues_non_renewable_resources.html,
,Advances in Silicon Solar Cells,Jian-Xin Luo,ECE,2021,,9781682517161,Intelliz Press,2,165.00,12853.50,https://www.arclerpress.com/book/engineering-and-computer-science/neuronal-dynamics.html,
,Advances in Treating Industrial Effluent,Jaspreet Banga,ECE,2018,,9781773611778,Arcler Press,2,75.00,5842.50,https://www.3ge-learning.com/book/vocational/3g_handy_guide_consumer_electronics_and_it_hardware_book_with_dvd.html,
,Advantage and Application of High solid and Multi-phase Bioprocess Engineering,"Preethi Kartan, University of Leeds, UK",ECE,2019,,9781773615080,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=513&search=9781682505243,
,Agricultural Mechanics (2nd Edition),3G Editorial Board,ECE,2019,,9781984624246,3G E-Learning LLC,2,85.00,6621.50,https://www.3ge-learning.com/book/vocational/entrepreneurs-guide-smartphone-accessory-manufacturing-book-with-dvd.html,
,"Amplifiers, Comparators,Multipliers Filters and Oscillators in 2 Vols Set","Ndjountche,T.",ECE,2019,,9781138599727,CRC PRESS,2,140.00,14966.00,https://www.routledge.com/Amplifiers-Comparators-Multipliers-Filters-and-Oscillators/Ndjountche/p/book/9781138599727,
,Analog Electronic Circuit,"Ning,B.",ECE,2018,,9783110595406,DE GRUYTER,2,55.95,5108.24,https://www.degruyter.com/view/title/537559?rskey=hUzUBq&result=1,
,Analysis & Design OF Networked Control Systems Under Attacks,"Yuan,Y.",ECE,2019,,9781138612754,CRC PRESS,2,79.99,8550.93,https://www.routledge.com/Analysis-and-Design-of-Networked-Control-Systems-under-Attacks/Yuan-Yang-Guo-Sun/p/book/9781138612754,
,Android App-Hook & Plug-In Technology,"Bao,J.",ECE,2020,,9780367207007,CRC PRESS,2,120.00,12828.00,https://www.routledge.com/Android-App-Hook-and-Plug-In-Technology/Bao/p/book/9780367207007,
,Antenna Fundamentals for Legacy Mobile Applications & Beyond,"Elfergani,I.",ECE,2018,,9783319639666,Springer,2,149.99,13694.09,https://www.springer.com/in/book/9783319639666,
,Application of Biotechnology in Pulp and Paper Processing,"Preethi Kartan, University of Leeds, UK",ECE,2019,,9781773615073,Arcler Press,2,155.00,12074.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=512&search=9781682505236,
,Application of Carbon Nano Dots,"Abhishek Gupta,  All India Institute of Medical Sciences (AIIMS), New Delhi India",ECE,2019,,9781773615622,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=545&search=9781682505502,
,Applications of Metaheuristics and Optimization in Engineering,S L Kasim,ECE,2019,,9781682515303,Intelliz Press LLC,2,65.00,5063.50,https://www.3ge-learning.com/book/careers/career_guide_digital_marketing.html,
,Applications of Nanomaterials: Advances and Key Technologies,Mikhail Brykov,ECE,2021,,9781682517185,Intelliz Press,2,165.00,12853.50,https://www.arclerpress.com/book/engineering-and-computer-science/clifford-algebra-in-mathematics-and-physics.html,
,"Atmospheric Aerosol Properties: Formation, Processes and Impacts",Jonathan ‎Riccardo,ECE,2019,,9781682515211,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/social-sciences/focus_on_asia_ethnic_and_religious_conflicts.html,
,Atomistic Modeling Techniques to Materials Failure,Birgit S. Acebes,ECE,2021,,9781682517048,Intelliz Press,2,155.00,12074.50,https://www.arclerpress.com/book/agriculture-and-life-sciences/molecular-machines.html,
,Automated Validation & Verification of UML/OCL Models Using Satisfiability Solvers,"Przigoda,N.",ECE,2018,,9783319728131,Springer,2,159.99,14607.09,https://www.springer.com/in/book/9783319728131,
,Automatic Technology in Food Industry,"Cristina García Jaime, Granada University. Spain",ECE,2019,,9781773613659,Arcler Press,2,155.00,12074.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=638&search=9781682506400,
,Automation Control of Induction Motor Drives,L. K. Harashima,ECE,2020,,9781682516041,Intelliz Press LLC,2,160.00,12464.00,https://www.delvepublishing.com/book/law-and-crimonology/criminology-public-policy.html,
,Basic Electrical and Electronics Engineering  (2nd Edition)  ,3G Editorial Board,ECE,2020,,9781984638564,3G E-Learning LLC,2,165.00,12853.50,https://www.delvepublishing.com/book/agriculture-and-life-sciences/advances-in-biotechniques.html,
,Basic Quantum Mechanics for Electrical Engineering,"Stefano Spezia, University of Palermo, Italy",ECE,2019,,9781773615202,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=517&search=9781682505281,
,Basic Surveying (2nd Edition) (Book with DVD),3G Editorial Board,ECE,2020,,9781984637345,3G E-Learning LLC,2,165.00,12853.50,https://www.delvepublishing.com/book/agriculture-and-life-sciences/remote-sensing-in-biology-an-overview.html,
,Basic Thermodynamics,3G Editorial Board,ECE,2020,,9781984638540,3G E-Learning LLC,2,165.00,12853.50,https://www.delvepublishing.com/book/engineering-and-technology/advances-in-bioprocess-technology.html,
,Basics of Electronics & Microprocessor    (2nd Edition) (Book with DVD),3G Editorial Board,ECE,2019,,9781984624130,3G E-Learning LLC,2,85.00,6621.50,https://www.3ge-learning.com/book/business-and-management/entrepreneurs-guide-digital-advertising-business-book-with-dvd.html,
,Big Data Analytics In Future Power Systems,"Zobaa,A.F.",ECE,2019,,9781138095885,CRC PRESS,2,79.99,8550.93,https://www.routledge.com/Big-Data-Analytics-in-Future-Power-Systems/Zobaa-Bihl/p/book/9781138095885,
,Bio-Based Plastics: Materials and Applications,"Navodita Bhatnagar, Institute of Technology, Carlow Ireland",ECE,2020,,9781774072776,Arcler Press,2,145.00,11295.50,https://www.arclerpress.com/book/mathematics-and-statistics/discrete-mathematics:-an-introduction.html,
,Biochemical Ecology of Water Pollution,"Rose Marie O. Mendoza, University of Philippines, Philippines",ECE,2019,,9781773614854,Arcler Press,2,145.00,11295.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=502&search=9781682505137,
,Biocompatibility testing of Medical Devices ,"Shalinee Naidoo,  The University of KwaZulu-Natal, South Africa",ECE,2021,,9781774076293,Arcler Press,2,155.00,12074.50,https://www.arclerpress.com/book/engineering-and-technology/unmanned-aerial-vehicles-(uav)-and-drones.html,
,Biofabrication," Shiv Sanjeevi, Vaze College, Mumbai, India",ECE,2020,,9781774073438,Arcler Press,2,145.00,11295.50,https://www.arclerpress.com/book/hotel-and-tourism-management/contemporary-approaches-of-international-tourism.html,
,Biogas- from waste to fuel,"Navodita Bhatnagar, Institute of Technology, Carlow Ireland",ECE,2020,,9781774073629,Arcler Press,2,145.00,11295.50,https://www.arclerpress.com/book/earth-and-environmental-sciences/biodegradable-waste-and-management.html,
,Biological treatment process in drinking water,Shraddha Gautam ,ECE,2021,,9781774077917,Arcler Press,2,155.00,12074.50,https://www.societypublishing.com/book/social-sciences/rural-women-and-women-empowerment.html,
,Biotechnology for Biofuels,"Prerna Pandey, Banasthali University, India ",ECE,2020,,9781774071953,Arcler Press,2,145.00,11295.50,https://www.arclerpress.com/book/agriculture-and-life-sciences/principles-of-seed-science-and--technology.html,
,"Bridge Engineering: Classifications, Design Loading, and Analysis Methods",Reginald Jaba,ECE,2021,,9781682517246,Intelliz Press,2,160.00,12464.00,https://www.arclerpress.com/book/earth-and-environmental-sciences/use-of-recycling-water.html,
,Cable And Wireless Networks,"Isiaka A. Alimi, Ana Tavares",ECE,2020,,9781642244069,Excelic Press,2,190.00,14801.00,https://www.excelicpress.com/product/cable-and-wireless-networks/,
,Carbon Electronics,"Nelson Bolívar, Ph.D",ECE,2018,,9781773610986,Arcler Press,2,75.00,5842.50,https://www.3ge-learning.com/book/vocational/3g_handy_guide_dramatics_book_with_dvd.html,
,Chemical Engineering in the Food Process Industry,Andrea B. Cardoni,ECE,2021,,9781682517055,Intelliz Press,2,165.00,12853.50,https://www.arclerpress.com/book/engineering-and-computer-science/dye-sensitized-solar-cells-basics-to-applications.html,
,Chemical Engineering Problems in Biotechnology,"Nseabasi Ikput, Liverpool Hope University, UK",ECE,2019,,9781773614878,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=503&search=9781682505144,
,Chemical Engineering Process Simulation,Ivo Kopecki,ECE,2019,,9781682515099,Intelliz Press LLC,2,90.00,7011.00,https://www.3ge-learning.com/book/business-and-management/global_and_multicultural_public_relations_book_with_dvd.html,
,Chemical Engineering: Mathematical Modelling and Simulation,S K McLane,ECE,2020,,9781682516782,Intelliz Press LLC,2,155.00,12074.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=693&search=9781682506943,
,Chemical Functionalization of Carbon Nanomaterials,"Jurex Cuenca Gallo, East Asia Joint Research Program, Phillipines",ECE,2019,,9781773613819,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=650&search=9781682506516,
,Chemistry and Physics of Liquid Crystals,Long  Li,ECE,2019,,9781682515396,Intelliz Press LLC,2,85.00,6621.50,https://www.3ge-learning.com/book/engineering-and-technology/real-time_embedded_systems_programming_book_with_dvd.html,
,Chitosan Nanoparticles,Abhishek Gupta,ECE,2018,,9781773612096,Arcler Press,2,110.00,8569.00,https://www.3ge-learning.com/book/vocational/organic_agriculture_production_intermediate_3rd_edition_book_with_dvd_.html,
,Circuits & Electronics : Hand - On Learning With Analog Discovery,"Attia,J.O.",ECE,2018,,9781138297326,CRC PRESS,2,74.99,8016.43,https://www.routledge.com/Circuits-and-Electronics-Hands-on-Learning-with-Analog-Discovery/Attia/p/book/9781138297326,
,City Planning for Civil Engineers and Environmental Engineers,Yuye Wang,ECE,2021,,9781682517222,Intelliz Press,2,160.00,12464.00,https://www.arclerpress.com/book/earth-and-environmental-sciences/mass-spectrometry-in-environmental-analysis.html,
,Civil Engineering Drawing And Design (Book with DVD),3G Editorial Board,ECE,2018,,9781680948523,3G E-Learning ,2,160.00,12464.00,https://3ge-learning.com/book/law/3ge-collection-on-law-public-criminology.html,
,"Civil Engineering: Perspectives, Principles, and Practices",K Jing Yang,ECE,2019,,9781682515112,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/social-sciences/current_issues_defining_sexual_consent.html,
,Clean and Renewable Energy,"Jovan Pehcevski, European University, Skopje",ECE,2021,,9781774077801,Arcler Press,2,155.00,12074.50,https://www.societypublishing.com/book/social-sciences/social-organization-community.html,
,Clifford Algebra in Mathematics and Physics,Stefano Spezia,ECE,2018,,9781773611266,Arcler Press,2,75.00,5842.50,https://www.3ge-learning.com/book/vocational/3g_handy_guide_hvac_technician_book_with_dvd.html,
,Clustering & Routing Algorithms for Wireless Sensor Networks,"Kuila,P. & Jana,P.K.",ECE,2018,,9781498753821,CRC PRESS,2,120.00,12828.00,https://www.routledge.com/Clustering-and-Routing-Algorithms-for-Wireless-Sensor-Networks-Energy-Efficiency/Kuila-Jana/p/book/9781498753821,
,Cognitive Radio,RAUT,ECE,2020,,9780367368586,CRC Press,2,99.99,10688.93,https://www.routledge.com/Cognitive-Radio-Basic-Concepts-Mathematical-Modeling-and-Applications/Raut-Sawant-Madbushi/p/book/9780367368586,
,"Cognitive Radio, Mobile Communications & Wireless Networks","Rehmani,M.H. & Dhaou,R.",ECE,2019,,9783319910017,Springer,2,139.99,12781.09,https://www.springer.com/in/book/9783319910017,
,Commercial and Industrial Wiring (2nd Edition) (Book with DVD),3G Editorial Board,ECE,2018,,9781680948417,3G E-Learning ,2,160.00,12464.00,https://3ge-learning.com/book/business-and-management/3ge-collection-on-business-management-business-process-management.html,
,"Communication,Signal Processing & Information Technology","Derbel,F.",ECE,2018,,9783110468229,DE GRUYTER,2,59.95,5473.44,https://www.degruyter.com/view/title/518263?rskey=JxUanC&result=1,
,Computational and Numerical Simulations,"Ivan Stanimirović, Faculty of Sciences and Mathematics at University of Niš, Serbia",ECE,2019,,9781773613857,Arcler Press,2,150.00,11685.00,http://www.magnumpublishing.net/index.php?route=product/product&product_id=652&search=9781682506530,
,Computational Mechanics of Soilds and Structures,R N Natalia,ECE,2019,,9781682515563,Intelliz Press LLC,2,85.00,6621.50,https://www.3ge-learning.com/book/computer-science/information_technology_and_the_environment_2nd_edition.html,
,Computational Methods for Electric Power Systems,Nahla Colangelo,ECE,2021,,9781682517925,Intelliz Press,2,145.00,11295.50,https://www.arclerpress.com/book/agriculture-and-life-sciences/entomology-:-an-introduction.html,
,Computational Modelling of Bridge Structures,Mario Sharkov,ECE,2019,,9781682515105,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/social-sciences/current_issues_the_gender_pay_gap.html,
,Computer Networks in 14 Vols Set,CRC,ECE,2020,,9780367899431,CRC PRESS,2,1500.00,160350.00,https://www.routledge.com/Library-Edition-Computer-Networks-14-Volume-Set/author/p/book/9780367899431,
,Construction Robotics,"Nelson Bolívar, Central University of Venezuela, Venezuela",ECE,2019,,9781773614021,Arcler Press,2,155.00,12074.50,http://www.magnumpublishing.net/index.php?route=product/product&product_id=662&search=9781682506639,
,Control and Dynamics in Power Systems,"Yunwei LI, Md Alamgir Hossain",ECE,2019,,9781642240719,Excelic Press,2,190.00,14801.00,https://www.excelicpress.com/product/control-and-dynamics-in-power-systems/,
,Control Engineering Fundamentals,"Sun,J.",ECE,2018,,9783110573268,DE GRUYTER,2,51.95,4743.04,https://www.degruyter.com/view/title/534732?rskey=ir3znT&result=1,
,Control Methods for Electrical Machines,John K Mladinic ,ECE,2019,,9781682515334,Intelliz Press LLC,2,100.00,7790.00,https://www.3ge-learning.com/book/earth-and-environmental-sciences/environmental_issues_biodegradability.html,
,Core Concepts in Engineering: Chemical Engineering (Book with DVD),3G Editorial Board,ECE,2019,,9781984620453,3G E-Learning LLC,2,55.00,4284.50,https://www.3ge-learning.com/book/dictionaries/illustrated-dictionary-of-geometry-2nd-edition.html,
,Core Concepts in Engineering: Civil Engineering (Book with DVD),3G Editorial Board,ECE,2019,,9781984620439,3G E-Learning LLC,2,90.00,7011.00,https://www.3ge-learning.com/book/vocational/soft-drink-and-ice-manufacturing-book-with-dvd.html,
,Core Concepts in Engineering: Electronics Engineering  (Book with DVD),3G Editorial Board,ECE,2019,,9781984620477,3G E-Learning LLC,2,55.00,4284.50,https://www.3ge-learning.com/book/dictionaries/illustrated-dictionary-of-zoology-2nd-edition.html,
,Core Concepts in Engineering: Food Engineering (Book with DVD),3G Editorial Board,ECE,2019,,9781984620415,3G E-Learning LLC,2,90.00,7011.00,https://www.3ge-learning.com/book/vocational/ice-cream-and-frozen-dessert-manufacturing-book-with-dvd.html,
,Core Concepts in Engineering: Geoengineering  (Book with DVD),3G Editorial Board,ECE,2019,,9781984620484,3G E-Learning LLC,2,55.00,4284.50,https://www.3ge-learning.com/book/dictionaries/illustrated-dictionary-of-agriculture-2nd-edition.html,
,Core Concepts in Engineering: Industrial Engineering (Book with DVD),3G Editorial Board,ECE,2019,,9781984620422,3G E-Learning LLC,2,90.00,7011.00,"https://www.3ge-learning.com/book/vocational/cookie,-cracker-and-pasta-manufacturing-book-with-dvd.html",
